nb_calls,year,month,day,weekday,hour
2,2010,8,30,Monday,2
3,2010,8,30,Monday,5
4,2010,8,30,Monday,6
33,2010,8,30,Monday,7
68,2010,8,30,Monday,8
109,2010,8,30,Monday,9
111,2010,8,30,Monday,10
100,2010,8,30,Monday,11
85,2010,8,30,Monday,13
105,2010,8,30,Monday,14
98,2010,8,30,Monday,15
78,2010,8,30,Monday,16
74,2010,8,30,Monday,17
86,2010,8,30,Monday,18
74,2010,8,30,Monday,19
62,2010,8,30,Monday,20
61,2010,8,30,Monday,21
76,2010,8,30,Monday,22
79,2010,8,30,Monday,23
92,2010,8,31,Tuesday,0
5,2010,8,31,Tuesday,1
1,2010,8,31,Tuesday,2
2,2010,8,31,Tuesday,3
7,2010,8,31,Tuesday,6
40,2010,8,31,Tuesday,7
70,2010,8,31,Tuesday,8
103,2010,8,31,Tuesday,9
137,2010,8,31,Tuesday,10
95,2010,8,31,Tuesday,11
80,2010,8,31,Tuesday,13
92,2010,8,31,Tuesday,14
108,2010,8,31,Tuesday,15
93,2010,8,31,Tuesday,16
100,2010,8,31,Tuesday,17
74,2010,8,31,Tuesday,18
56,2010,8,31,Tuesday,19
51,2010,8,31,Tuesday,20
79,2010,8,31,Tuesday,21
67,2010,8,31,Tuesday,22
69,2010,8,31,Tuesday,23
117,2010,9,1,Wednesday,0
7,2010,9,1,Wednesday,1
3,2010,9,1,Wednesday,2
2,2010,9,1,Wednesday,3
8,2010,9,1,Wednesday,6
46,2010,9,1,Wednesday,7
89,2010,9,1,Wednesday,8
138,2010,9,1,Wednesday,9
120,2010,9,1,Wednesday,10
111,2010,9,1,Wednesday,11
96,2010,9,1,Wednesday,13
115,2010,9,1,Wednesday,14
123,2010,9,1,Wednesday,15
89,2010,9,1,Wednesday,16
81,2010,9,1,Wednesday,17
72,2010,9,1,Wednesday,18
54,2010,9,1,Wednesday,19
88,2010,9,1,Wednesday,20
69,2010,9,1,Wednesday,21
73,2010,9,1,Wednesday,22
59,2010,9,1,Wednesday,23
143,2010,9,2,Thursday,0
1,2010,9,2,Thursday,1
1,2010,9,2,Thursday,5
8,2010,9,2,Thursday,6
45,2010,9,2,Thursday,7
103,2010,9,2,Thursday,8
118,2010,9,2,Thursday,9
179,2010,9,2,Thursday,10
166,2010,9,2,Thursday,11
124,2010,9,2,Thursday,13
126,2010,9,2,Thursday,14
113,2010,9,2,Thursday,15
135,2010,9,2,Thursday,16
108,2010,9,2,Thursday,17
115,2010,9,2,Thursday,18
88,2010,9,2,Thursday,19
68,2010,9,2,Thursday,20
48,2010,9,2,Thursday,21
40,2010,9,2,Thursday,22
51,2010,9,2,Thursday,23
98,2010,9,3,Friday,0
10,2010,9,3,Friday,1
1,2010,9,3,Friday,3
3,2010,9,3,Friday,5
8,2010,9,3,Friday,6
82,2010,9,3,Friday,7
122,2010,9,3,Friday,8
117,2010,9,3,Friday,9
130,2010,9,3,Friday,10
82,2010,9,3,Friday,11
47,2010,9,3,Friday,13
40,2010,9,3,Friday,14
18,2010,9,3,Friday,15
18,2010,9,3,Friday,16
11,2010,9,3,Friday,17
1,2010,9,3,Friday,18
7,2010,9,3,Friday,19
1,2010,9,3,Friday,20
1,2010,9,3,Friday,22
2,2010,9,4,Saturday,0
1,2010,9,4,Saturday,2
1,2010,9,4,Saturday,6
2,2010,9,4,Saturday,7
1,2010,9,4,Saturday,8
1,2010,9,4,Saturday,9
2,2010,9,4,Saturday,10
2,2010,9,4,Saturday,14
1,2010,9,4,Saturday,15
4,2010,9,4,Saturday,17
4,2010,9,4,Saturday,18
35,2010,9,4,Saturday,19
84,2010,9,4,Saturday,20
54,2010,9,4,Saturday,21
47,2010,9,4,Saturday,22
24,2010,9,4,Saturday,23
147,2010,9,5,Sunday,0
3,2010,9,5,Sunday,1
3,2010,9,5,Sunday,2
1,2010,9,5,Sunday,4
1,2010,9,5,Sunday,5
7,2010,9,5,Sunday,6
58,2010,9,5,Sunday,7
105,2010,9,5,Sunday,8
150,2010,9,5,Sunday,9
182,2010,9,5,Sunday,10
143,2010,9,5,Sunday,11
139,2010,9,5,Sunday,13
135,2010,9,5,Sunday,14
166,2010,9,5,Sunday,15
158,2010,9,5,Sunday,16
106,2010,9,5,Sunday,17
67,2010,9,5,Sunday,18
58,2010,9,5,Sunday,19
48,2010,9,5,Sunday,20
81,2010,9,5,Sunday,21
44,2010,9,5,Sunday,22
31,2010,9,5,Sunday,23
110,2010,9,6,Monday,0
1,2010,9,6,Monday,1
2,2010,9,6,Monday,2
1,2010,9,6,Monday,4
1,2010,9,6,Monday,5
17,2010,9,6,Monday,6
59,2010,9,6,Monday,7
105,2010,9,6,Monday,8
163,2010,9,6,Monday,9
157,2010,9,6,Monday,10
132,2010,9,6,Monday,11
99,2010,9,6,Monday,13
119,2010,9,6,Monday,14
106,2010,9,6,Monday,15
94,2010,9,6,Monday,16
65,2010,9,6,Monday,17
59,2010,9,6,Monday,18
57,2010,9,6,Monday,19
53,2010,9,6,Monday,20
61,2010,9,6,Monday,21
42,2010,9,6,Monday,22
28,2010,9,6,Monday,23
104,2010,9,7,Tuesday,0
1,2010,9,7,Tuesday,5
8,2010,9,7,Tuesday,6
42,2010,9,7,Tuesday,7
96,2010,9,7,Tuesday,8
120,2010,9,7,Tuesday,9
123,2010,9,7,Tuesday,10
124,2010,9,7,Tuesday,11
96,2010,9,7,Tuesday,13
118,2010,9,7,Tuesday,14
115,2010,9,7,Tuesday,15
110,2010,9,7,Tuesday,16
106,2010,9,7,Tuesday,17
63,2010,9,7,Tuesday,18
58,2010,9,7,Tuesday,19
65,2010,9,7,Tuesday,20
61,2010,9,7,Tuesday,21
61,2010,9,7,Tuesday,22
33,2010,9,7,Tuesday,23
110,2010,9,8,Wednesday,0
3,2010,9,8,Wednesday,2
1,2010,9,8,Wednesday,3
2,2010,9,8,Wednesday,5
12,2010,9,8,Wednesday,6
46,2010,9,8,Wednesday,7
88,2010,9,8,Wednesday,8
121,2010,9,8,Wednesday,9
123,2010,9,8,Wednesday,10
92,2010,9,8,Wednesday,11
117,2010,9,8,Wednesday,13
100,2010,9,8,Wednesday,14
141,2010,9,8,Wednesday,15
103,2010,9,8,Wednesday,16
84,2010,9,8,Wednesday,17
68,2010,9,8,Wednesday,18
77,2010,9,8,Wednesday,19
55,2010,9,8,Wednesday,20
78,2010,9,8,Wednesday,21
56,2010,9,8,Wednesday,22
30,2010,9,8,Wednesday,23
95,2010,9,9,Thursday,0
2,2010,9,9,Thursday,1
1,2010,9,9,Thursday,4
1,2010,9,9,Thursday,5
9,2010,9,9,Thursday,6
36,2010,9,9,Thursday,7
70,2010,9,9,Thursday,8
100,2010,9,9,Thursday,9
117,2010,9,9,Thursday,10
100,2010,9,9,Thursday,11
85,2010,9,9,Thursday,13
105,2010,9,9,Thursday,14
119,2010,9,9,Thursday,15
109,2010,9,9,Thursday,16
88,2010,9,9,Thursday,17
65,2010,9,9,Thursday,18
64,2010,9,9,Thursday,19
60,2010,9,9,Thursday,20
58,2010,9,9,Thursday,21
49,2010,9,9,Thursday,22
27,2010,9,9,Thursday,23
53,2010,9,10,Friday,0
2,2010,9,10,Friday,1
1,2010,9,10,Friday,2
1,2010,9,10,Friday,4
2,2010,9,10,Friday,5
3,2010,9,10,Friday,6
28,2010,9,10,Friday,7
73,2010,9,10,Friday,8
98,2010,9,10,Friday,9
77,2010,9,10,Friday,10
63,2010,9,10,Friday,11
44,2010,9,10,Friday,13
17,2010,9,10,Friday,14
8,2010,9,10,Friday,15
11,2010,9,10,Friday,16
3,2010,9,10,Friday,17
2,2010,9,10,Friday,18
2,2010,9,10,Friday,19
1,2010,9,10,Friday,20
1,2010,9,10,Friday,21
1,2010,9,10,Friday,23
4,2010,9,11,Saturday,0
1,2010,9,11,Saturday,8
2,2010,9,11,Saturday,9
4,2010,9,11,Saturday,11
2,2010,9,11,Saturday,15
3,2010,9,11,Saturday,16
2,2010,9,11,Saturday,17
4,2010,9,11,Saturday,18
1,2010,9,11,Saturday,19
4,2010,9,11,Saturday,20
1,2010,9,11,Saturday,21
1,2010,9,11,Saturday,23
3,2010,9,12,Sunday,0
2,2010,9,12,Sunday,1
1,2010,9,12,Sunday,5
1,2010,9,12,Sunday,8
1,2010,9,12,Sunday,9
2,2010,9,12,Sunday,10
4,2010,9,12,Sunday,11
2,2010,9,12,Sunday,14
2,2010,9,12,Sunday,16
7,2010,9,12,Sunday,18
30,2010,9,12,Sunday,19
57,2010,9,12,Sunday,20
38,2010,9,12,Sunday,21
32,2010,9,12,Sunday,22
21,2010,9,12,Sunday,23
125,2010,9,13,Monday,0
1,2010,9,13,Monday,1
1,2010,9,13,Monday,5
7,2010,9,13,Monday,6
36,2010,9,13,Monday,7
105,2010,9,13,Monday,8
134,2010,9,13,Monday,9
149,2010,9,13,Monday,10
157,2010,9,13,Monday,11
138,2010,9,13,Monday,13
174,2010,9,13,Monday,14
134,2010,9,13,Monday,15
134,2010,9,13,Monday,16
81,2010,9,13,Monday,17
101,2010,9,13,Monday,18
102,2010,9,13,Monday,19
92,2010,9,13,Monday,20
70,2010,9,13,Monday,21
65,2010,9,13,Monday,22
39,2010,9,13,Monday,23
134,2010,9,14,Tuesday,0
5,2010,9,14,Tuesday,1
3,2010,9,14,Tuesday,2
2,2010,9,14,Tuesday,3
1,2010,9,14,Tuesday,4
3,2010,9,14,Tuesday,5
5,2010,9,14,Tuesday,6
67,2010,9,14,Tuesday,7
119,2010,9,14,Tuesday,8
131,2010,9,14,Tuesday,9
166,2010,9,14,Tuesday,10
136,2010,9,14,Tuesday,11
119,2010,9,14,Tuesday,13
140,2010,9,14,Tuesday,14
122,2010,9,14,Tuesday,15
113,2010,9,14,Tuesday,16
88,2010,9,14,Tuesday,17
79,2010,9,14,Tuesday,18
71,2010,9,14,Tuesday,19
57,2010,9,14,Tuesday,20
70,2010,9,14,Tuesday,21
50,2010,9,14,Tuesday,22
41,2010,9,14,Tuesday,23
121,2010,9,15,Wednesday,0
2,2010,9,15,Wednesday,1
1,2010,9,15,Wednesday,3
2,2010,9,15,Wednesday,4
5,2010,9,15,Wednesday,6
32,2010,9,15,Wednesday,7
95,2010,9,15,Wednesday,8
131,2010,9,15,Wednesday,9
144,2010,9,15,Wednesday,10
118,2010,9,15,Wednesday,11
102,2010,9,15,Wednesday,13
124,2010,9,15,Wednesday,14
150,2010,9,15,Wednesday,15
104,2010,9,15,Wednesday,16
75,2010,9,15,Wednesday,17
89,2010,9,15,Wednesday,18
63,2010,9,15,Wednesday,19
70,2010,9,15,Wednesday,20
72,2010,9,15,Wednesday,21
54,2010,9,15,Wednesday,22
30,2010,9,15,Wednesday,23
131,2010,9,16,Thursday,0
4,2010,9,16,Thursday,1
3,2010,9,16,Thursday,2
1,2010,9,16,Thursday,3
2,2010,9,16,Thursday,5
6,2010,9,16,Thursday,6
37,2010,9,16,Thursday,7
92,2010,9,16,Thursday,8
120,2010,9,16,Thursday,9
153,2010,9,16,Thursday,10
124,2010,9,16,Thursday,11
133,2010,9,16,Thursday,13
151,2010,9,16,Thursday,14
138,2010,9,16,Thursday,15
118,2010,9,16,Thursday,16
76,2010,9,16,Thursday,17
62,2010,9,16,Thursday,18
71,2010,9,16,Thursday,19
44,2010,9,16,Thursday,20
45,2010,9,16,Thursday,21
63,2010,9,16,Thursday,22
33,2010,9,16,Thursday,23
63,2010,9,17,Friday,0
2,2010,9,17,Friday,1
2,2010,9,17,Friday,2
1,2010,9,17,Friday,4
1,2010,9,17,Friday,5
3,2010,9,17,Friday,6
33,2010,9,17,Friday,7
98,2010,9,17,Friday,8
106,2010,9,17,Friday,9
83,2010,9,17,Friday,10
88,2010,9,17,Friday,11
52,2010,9,17,Friday,13
26,2010,9,17,Friday,14
23,2010,9,17,Friday,15
5,2010,9,17,Friday,16
4,2010,9,17,Friday,17
1,2010,9,17,Friday,18
1,2010,9,17,Friday,19
2,2010,9,17,Friday,20
2,2010,9,17,Friday,21
2,2010,9,17,Friday,22
1,2010,9,17,Friday,23
2,2010,9,18,Saturday,0
1,2010,9,18,Saturday,6
1,2010,9,18,Saturday,9
2,2010,9,18,Saturday,10
2,2010,9,18,Saturday,11
1,2010,9,18,Saturday,13
2,2010,9,18,Saturday,14
2,2010,9,18,Saturday,16
1,2010,9,18,Saturday,17
3,2010,9,18,Saturday,18
28,2010,9,18,Saturday,19
43,2010,9,18,Saturday,20
31,2010,9,18,Saturday,21
27,2010,9,18,Saturday,22
19,2010,9,18,Saturday,23
10,2010,9,19,Sunday,0
1,2010,9,19,Sunday,1
6,2010,9,19,Sunday,3
3,2010,9,19,Sunday,6
42,2010,9,19,Sunday,7
102,2010,9,19,Sunday,8
80,2010,9,19,Sunday,9
49,2010,9,19,Sunday,10
30,2010,9,19,Sunday,11
2,2010,9,19,Sunday,13
7,2010,9,19,Sunday,14
3,2010,9,19,Sunday,15
1,2010,9,19,Sunday,16
1,2010,9,19,Sunday,17
1,2010,9,19,Sunday,23
3,2010,9,20,Monday,17
10,2010,9,20,Monday,19
17,2010,9,20,Monday,20
54,2010,9,20,Monday,21
51,2010,9,20,Monday,22
26,2010,9,20,Monday,23
112,2010,9,21,Tuesday,0
2,2010,9,21,Tuesday,1
1,2010,9,21,Tuesday,2
10,2010,9,21,Tuesday,4
4,2010,9,21,Tuesday,5
10,2010,9,21,Tuesday,6
56,2010,9,21,Tuesday,7
95,2010,9,21,Tuesday,8
136,2010,9,21,Tuesday,9
183,2010,9,21,Tuesday,10
149,2010,9,21,Tuesday,11
135,2010,9,21,Tuesday,13
110,2010,9,21,Tuesday,14
129,2010,9,21,Tuesday,15
115,2010,9,21,Tuesday,16
87,2010,9,21,Tuesday,17
73,2010,9,21,Tuesday,18
64,2010,9,21,Tuesday,19
63,2010,9,21,Tuesday,20
73,2010,9,21,Tuesday,21
57,2010,9,21,Tuesday,22
49,2010,9,21,Tuesday,23
109,2010,9,22,Wednesday,0
1,2010,9,22,Wednesday,1
1,2010,9,22,Wednesday,3
1,2010,9,22,Wednesday,5
9,2010,9,22,Wednesday,6
51,2010,9,22,Wednesday,7
100,2010,9,22,Wednesday,8
145,2010,9,22,Wednesday,9
169,2010,9,22,Wednesday,10
170,2010,9,22,Wednesday,11
103,2010,9,22,Wednesday,13
111,2010,9,22,Wednesday,14
127,2010,9,22,Wednesday,15
99,2010,9,22,Wednesday,16
64,2010,9,22,Wednesday,17
69,2010,9,22,Wednesday,18
64,2010,9,22,Wednesday,19
51,2010,9,22,Wednesday,20
59,2010,9,22,Wednesday,21
53,2010,9,22,Wednesday,22
37,2010,9,22,Wednesday,23
98,2010,9,23,Thursday,0
2,2010,9,23,Thursday,1
1,2010,9,23,Thursday,2
2,2010,9,23,Thursday,4
1,2010,9,23,Thursday,5
5,2010,9,23,Thursday,6
50,2010,9,23,Thursday,7
90,2010,9,23,Thursday,8
134,2010,9,23,Thursday,9
182,2010,9,23,Thursday,10
128,2010,9,23,Thursday,11
111,2010,9,23,Thursday,13
96,2010,9,23,Thursday,14
87,2010,9,23,Thursday,15
76,2010,9,23,Thursday,16
61,2010,9,23,Thursday,17
58,2010,9,23,Thursday,18
56,2010,9,23,Thursday,19
41,2010,9,23,Thursday,20
27,2010,9,23,Thursday,21
43,2010,9,23,Thursday,22
38,2010,9,23,Thursday,23
78,2010,9,24,Friday,0
1,2010,9,24,Friday,2
1,2010,9,24,Friday,4
6,2010,9,24,Friday,6
29,2010,9,24,Friday,7
60,2010,9,24,Friday,8
69,2010,9,24,Friday,9
78,2010,9,24,Friday,10
50,2010,9,24,Friday,11
35,2010,9,24,Friday,13
19,2010,9,24,Friday,14
9,2010,9,24,Friday,15
7,2010,9,24,Friday,16
4,2010,9,24,Friday,17
3,2010,9,24,Friday,18
1,2010,9,24,Friday,23
1,2010,9,25,Saturday,0
3,2010,9,25,Saturday,11
1,2010,9,25,Saturday,13
3,2010,9,25,Saturday,14
1,2010,9,25,Saturday,15
3,2010,9,25,Saturday,18
11,2010,9,25,Saturday,19
30,2010,9,25,Saturday,20
22,2010,9,25,Saturday,21
21,2010,9,25,Saturday,22
14,2010,9,25,Saturday,23
70,2010,9,26,Sunday,0
2,2010,9,26,Sunday,1
1,2010,9,26,Sunday,3
29,2010,9,26,Sunday,7
51,2010,9,26,Sunday,8
107,2010,9,26,Sunday,9
109,2010,9,26,Sunday,10
116,2010,9,26,Sunday,11
82,2010,9,26,Sunday,13
72,2010,9,26,Sunday,14
57,2010,9,26,Sunday,15
46,2010,9,26,Sunday,16
39,2010,9,26,Sunday,17
42,2010,9,26,Sunday,18
36,2010,9,26,Sunday,19
26,2010,9,26,Sunday,20
26,2010,9,26,Sunday,21
22,2010,9,26,Sunday,22
13,2010,9,26,Sunday,23
97,2010,9,27,Monday,0
2,2010,9,27,Monday,1
2,2010,9,27,Monday,2
3,2010,9,27,Monday,5
2,2010,9,27,Monday,6
16,2010,9,27,Monday,7
62,2010,9,27,Monday,8
90,2010,9,27,Monday,9
113,2010,9,27,Monday,10
108,2010,9,27,Monday,11
86,2010,9,27,Monday,13
93,2010,9,27,Monday,14
44,2010,9,27,Monday,15
52,2010,9,27,Monday,16
49,2010,9,27,Monday,17
43,2010,9,27,Monday,18
36,2010,9,27,Monday,19
33,2010,9,27,Monday,20
34,2010,9,27,Monday,21
28,2010,9,27,Monday,22
20,2010,9,27,Monday,23
120,2010,9,28,Tuesday,0
3,2010,9,28,Tuesday,1
2,2010,9,28,Tuesday,5
7,2010,9,28,Tuesday,6
25,2010,9,28,Tuesday,7
58,2010,9,28,Tuesday,8
93,2010,9,28,Tuesday,9
122,2010,9,28,Tuesday,10
113,2010,9,28,Tuesday,11
97,2010,9,28,Tuesday,13
85,2010,9,28,Tuesday,14
39,2010,9,28,Tuesday,15
59,2010,9,28,Tuesday,16
63,2010,9,28,Tuesday,17
45,2010,9,28,Tuesday,18
27,2010,9,28,Tuesday,19
35,2010,9,28,Tuesday,20
50,2010,9,28,Tuesday,21
35,2010,9,28,Tuesday,22
23,2010,9,28,Tuesday,23
127,2010,9,29,Wednesday,0
2,2010,9,29,Wednesday,2
1,2010,9,29,Wednesday,4
1,2010,9,29,Wednesday,5
2,2010,9,29,Wednesday,6
25,2010,9,29,Wednesday,7
65,2010,9,29,Wednesday,8
102,2010,9,29,Wednesday,9
121,2010,9,29,Wednesday,10
109,2010,9,29,Wednesday,11
101,2010,9,29,Wednesday,13
86,2010,9,29,Wednesday,14
40,2010,9,29,Wednesday,15
50,2010,9,29,Wednesday,16
55,2010,9,29,Wednesday,17
47,2010,9,29,Wednesday,18
50,2010,9,29,Wednesday,19
39,2010,9,29,Wednesday,20
37,2010,9,29,Wednesday,21
31,2010,9,29,Wednesday,22
31,2010,9,29,Wednesday,23
97,2010,9,30,Thursday,0
3,2010,9,30,Thursday,1
2,2010,9,30,Thursday,2
1,2010,9,30,Thursday,3
1,2010,9,30,Thursday,4
2,2010,9,30,Thursday,5
5,2010,9,30,Thursday,6
29,2010,9,30,Thursday,7
61,2010,9,30,Thursday,8
113,2010,9,30,Thursday,9
97,2010,9,30,Thursday,10
162,2010,9,30,Thursday,11
81,2010,9,30,Thursday,13
94,2010,9,30,Thursday,14
42,2010,9,30,Thursday,15
64,2010,9,30,Thursday,16
36,2010,9,30,Thursday,17
36,2010,9,30,Thursday,18
26,2010,9,30,Thursday,19
36,2010,9,30,Thursday,20
29,2010,9,30,Thursday,21
22,2010,9,30,Thursday,22
15,2010,9,30,Thursday,23
67,2010,10,1,Friday,0
4,2010,10,1,Friday,1
2,2010,10,1,Friday,2
1,2010,10,1,Friday,3
2,2010,10,1,Friday,5
5,2010,10,1,Friday,6
25,2010,10,1,Friday,7
90,2010,10,1,Friday,8
90,2010,10,1,Friday,9
61,2010,10,1,Friday,10
78,2010,10,1,Friday,11
40,2010,10,1,Friday,13
24,2010,10,1,Friday,14
8,2010,10,1,Friday,15
5,2010,10,1,Friday,16
1,2010,10,1,Friday,17
4,2010,10,1,Friday,18
2,2010,10,1,Friday,19
2,2010,10,1,Friday,20
1,2010,10,1,Friday,22
1,2010,10,2,Saturday,7
2,2010,10,2,Saturday,9
1,2010,10,2,Saturday,11
1,2010,10,2,Saturday,13
2,2010,10,2,Saturday,14
1,2010,10,2,Saturday,16
3,2010,10,2,Saturday,17
15,2010,10,2,Saturday,18
46,2010,10,2,Saturday,19
50,2010,10,2,Saturday,20
36,2010,10,2,Saturday,21
40,2010,10,2,Saturday,22
32,2010,10,2,Saturday,23
145,2010,10,3,Sunday,0
2,2010,10,3,Sunday,1
2,2010,10,3,Sunday,2
4,2010,10,3,Sunday,3
2,2010,10,3,Sunday,5
13,2010,10,3,Sunday,6
73,2010,10,3,Sunday,7
112,2010,10,3,Sunday,8
146,2010,10,3,Sunday,9
155,2010,10,3,Sunday,10
160,2010,10,3,Sunday,11
139,2010,10,3,Sunday,13
121,2010,10,3,Sunday,14
134,2010,10,3,Sunday,15
119,2010,10,3,Sunday,16
82,2010,10,3,Sunday,17
72,2010,10,3,Sunday,18
74,2010,10,3,Sunday,19
58,2010,10,3,Sunday,20
74,2010,10,3,Sunday,21
70,2010,10,3,Sunday,22
67,2010,10,3,Sunday,23
162,2010,10,4,Monday,0
6,2010,10,4,Monday,2
1,2010,10,4,Monday,3
13,2010,10,4,Monday,6
58,2010,10,4,Monday,7
107,2010,10,4,Monday,8
139,2010,10,4,Monday,9
155,2010,10,4,Monday,10
125,2010,10,4,Monday,11
136,2010,10,4,Monday,13
120,2010,10,4,Monday,14
133,2010,10,4,Monday,15
106,2010,10,4,Monday,16
104,2010,10,4,Monday,17
91,2010,10,4,Monday,18
92,2010,10,4,Monday,19
77,2010,10,4,Monday,20
90,2010,10,4,Monday,21
54,2010,10,4,Monday,22
36,2010,10,4,Monday,23
144,2010,10,5,Tuesday,0
9,2010,10,5,Tuesday,6
61,2010,10,5,Tuesday,7
81,2010,10,5,Tuesday,8
145,2010,10,5,Tuesday,9
174,2010,10,5,Tuesday,10
119,2010,10,5,Tuesday,11
109,2010,10,5,Tuesday,13
91,2010,10,5,Tuesday,14
130,2010,10,5,Tuesday,15
91,2010,10,5,Tuesday,16
89,2010,10,5,Tuesday,17
69,2010,10,5,Tuesday,18
85,2010,10,5,Tuesday,19
55,2010,10,5,Tuesday,20
63,2010,10,5,Tuesday,21
66,2010,10,5,Tuesday,22
36,2010,10,5,Tuesday,23
119,2010,10,6,Wednesday,0
1,2010,10,6,Wednesday,3
2,2010,10,6,Wednesday,5
4,2010,10,6,Wednesday,6
45,2010,10,6,Wednesday,7
68,2010,10,6,Wednesday,8
110,2010,10,6,Wednesday,9
142,2010,10,6,Wednesday,10
115,2010,10,6,Wednesday,11
115,2010,10,6,Wednesday,13
114,2010,10,6,Wednesday,14
96,2010,10,6,Wednesday,15
79,2010,10,6,Wednesday,16
68,2010,10,6,Wednesday,17
63,2010,10,6,Wednesday,18
49,2010,10,6,Wednesday,19
60,2010,10,6,Wednesday,20
65,2010,10,6,Wednesday,21
15,2010,10,6,Wednesday,22
106,2010,10,7,Thursday,0
7,2010,10,7,Thursday,5
11,2010,10,7,Thursday,6
42,2010,10,7,Thursday,7
95,2010,10,7,Thursday,8
146,2010,10,7,Thursday,9
157,2010,10,7,Thursday,10
121,2010,10,7,Thursday,11
87,2010,10,7,Thursday,13
104,2010,10,7,Thursday,14
119,2010,10,7,Thursday,15
126,2010,10,7,Thursday,16
78,2010,10,7,Thursday,17
64,2010,10,7,Thursday,18
73,2010,10,7,Thursday,19
110,2010,10,7,Thursday,20
61,2010,10,7,Thursday,21
61,2010,10,7,Thursday,22
40,2010,10,7,Thursday,23
85,2010,10,8,Friday,0
1,2010,10,8,Friday,1
4,2010,10,8,Friday,2
1,2010,10,8,Friday,5
5,2010,10,8,Friday,6
31,2010,10,8,Friday,7
75,2010,10,8,Friday,8
89,2010,10,8,Friday,9
78,2010,10,8,Friday,10
93,2010,10,8,Friday,11
49,2010,10,8,Friday,13
36,2010,10,8,Friday,14
25,2010,10,8,Friday,15
10,2010,10,8,Friday,16
4,2010,10,8,Friday,17
1,2010,10,8,Friday,18
3,2010,10,8,Friday,19
1,2010,10,8,Friday,20
1,2010,10,8,Friday,21
1,2010,10,8,Friday,22
3,2010,10,9,Saturday,0
1,2010,10,9,Saturday,2
1,2010,10,9,Saturday,8
1,2010,10,9,Saturday,9
4,2010,10,9,Saturday,10
3,2010,10,9,Saturday,11
1,2010,10,9,Saturday,13
1,2010,10,9,Saturday,14
2,2010,10,9,Saturday,15
2,2010,10,9,Saturday,17
24,2010,10,9,Saturday,18
59,2010,10,9,Saturday,19
39,2010,10,9,Saturday,20
26,2010,10,9,Saturday,21
39,2010,10,9,Saturday,22
27,2010,10,9,Saturday,23
129,2010,10,10,Sunday,0
4,2010,10,10,Sunday,2
1,2010,10,10,Sunday,5
4,2010,10,10,Sunday,6
50,2010,10,10,Sunday,7
109,2010,10,10,Sunday,8
165,2010,10,10,Sunday,9
163,2010,10,10,Sunday,10
146,2010,10,10,Sunday,11
133,2010,10,10,Sunday,13
110,2010,10,10,Sunday,14
120,2010,10,10,Sunday,15
125,2010,10,10,Sunday,16
93,2010,10,10,Sunday,17
93,2010,10,10,Sunday,18
70,2010,10,10,Sunday,19
65,2010,10,10,Sunday,20
74,2010,10,10,Sunday,21
59,2010,10,10,Sunday,22
33,2010,10,10,Sunday,23
89,2010,10,11,Monday,0
1,2010,10,11,Monday,1
4,2010,10,11,Monday,3
2,2010,10,11,Monday,5
15,2010,10,11,Monday,6
53,2010,10,11,Monday,7
108,2010,10,11,Monday,8
126,2010,10,11,Monday,9
142,2010,10,11,Monday,10
132,2010,10,11,Monday,11
107,2010,10,11,Monday,13
114,2010,10,11,Monday,14
105,2010,10,11,Monday,15
77,2010,10,11,Monday,16
72,2010,10,11,Monday,17
74,2010,10,11,Monday,18
83,2010,10,11,Monday,19
63,2010,10,11,Monday,20
92,2010,10,11,Monday,21
88,2010,10,11,Monday,22
60,2010,10,11,Monday,23
107,2010,10,12,Tuesday,0
2,2010,10,12,Tuesday,1
3,2010,10,12,Tuesday,2
1,2010,10,12,Tuesday,3
1,2010,10,12,Tuesday,5
5,2010,10,12,Tuesday,6
49,2010,10,12,Tuesday,7
86,2010,10,12,Tuesday,8
132,2010,10,12,Tuesday,9
127,2010,10,12,Tuesday,10
109,2010,10,12,Tuesday,11
92,2010,10,12,Tuesday,13
116,2010,10,12,Tuesday,14
90,2010,10,12,Tuesday,15
101,2010,10,12,Tuesday,16
73,2010,10,12,Tuesday,17
96,2010,10,12,Tuesday,18
73,2010,10,12,Tuesday,19
60,2010,10,12,Tuesday,20
60,2010,10,12,Tuesday,21
63,2010,10,12,Tuesday,22
41,2010,10,12,Tuesday,23
108,2010,10,13,Wednesday,0
2,2010,10,13,Wednesday,1
3,2010,10,13,Wednesday,2
2,2010,10,13,Wednesday,3
1,2010,10,13,Wednesday,5
8,2010,10,13,Wednesday,6
43,2010,10,13,Wednesday,7
66,2010,10,13,Wednesday,8
129,2010,10,13,Wednesday,9
136,2010,10,13,Wednesday,10
98,2010,10,13,Wednesday,11
119,2010,10,13,Wednesday,13
99,2010,10,13,Wednesday,14
106,2010,10,13,Wednesday,15
84,2010,10,13,Wednesday,16
68,2010,10,13,Wednesday,17
65,2010,10,13,Wednesday,18
69,2010,10,13,Wednesday,19
85,2010,10,13,Wednesday,20
62,2010,10,13,Wednesday,21
61,2010,10,13,Wednesday,22
31,2010,10,13,Wednesday,23
89,2010,10,14,Thursday,0
1,2010,10,14,Thursday,1
3,2010,10,14,Thursday,2
5,2010,10,14,Thursday,6
35,2010,10,14,Thursday,7
70,2010,10,14,Thursday,8
98,2010,10,14,Thursday,9
131,2010,10,14,Thursday,10
93,2010,10,14,Thursday,11
112,2010,10,14,Thursday,13
